KEY,(H)TEAM,(H)MATCH UP,(H)GAME DATE,(H)W/L,(H)MIN,(H)PTS,(H)FGM,(H)FGA,(H)FG%,(H)3PM,(H)3PA,(H)3P%,(H)FTM,(H)FTA,(H)FT%,(H)OREB,(H)DREB,(H)REB,(H)AST,(H)TOV,(H)STL,(H)BLK,(H)PF,(H)+/-,(A)TEAM,(A)MATCH UP,(A)GAME DATE,(A)W/L,(A)MIN,(A)PTS,(A)FGM,(A)FGA,(A)FG%,(A)3PM,(A)3PA,(A)3P%,(A)FTM,(A)FTA,(A)FT%,(A)OREB,(A)DREB,(A)REB,(A)AST,(A)TOV,(A)STL,(A)BLK,(A)PF,(A)+/-
WAS-PHI-12/06/2023,WAS,WAS vs. PHI,12/06/2023,L,12,29,13,27,48.1,2,10,20.0,1,1,100.0,1,11,12,9,0,2,2,3,4,PHI,PHI @ WAS,12/06/2023,W,12,25,11,28,39.3,0,11,0.0,3,4,75.0,4,13,17,6,2,0,0,1,-4
GSW-POR-12/06/2023,GSW,GSW vs. POR,12/06/2023,W,12,22,7,19,36.8,1,6,16.7,7,10,70.0,3,13,16,4,7,1,2,4,-4,POR,POR @ GSW,12/06/2023,L,12,26,9,27,33.3,4,14,28.6,4,6,66.7,5,8,13,4,2,4,0,6,4
CHI-CHA-12/06/2023,CHI,CHI vs. CHA,12/06/2023,W,12,27,10,22,45.5,5,13,38.5,2,3,66.7,3,10,13,6,4,1,0,4,3,CHA,CHA @ CHI,12/06/2023,L,12,24,10,24,41.7,1,8,12.5,3,3,100.0,4,10,14,8,3,1,0,4,-3
MIN-SAS-12/06/2023,MIN,MIN vs. SAS,12/06/2023,W,12,25,10,20,50.0,3,9,33.3,2,4,50.0,0,10,10,5,4,3,2,4,3,SAS,SAS @ MIN,12/06/2023,L,12,22,10,27,37.0,0,6,0.0,2,4,50.0,6,7,13,4,4,1,1,2,-3
ATL-BKN-12/06/2023,ATL,ATL vs. BKN,12/06/2023,L,12,33,11,23,47.8,3,9,33.3,8,8,100.0,2,10,12,7,4,1,2,7,2,BKN,BKN @ ATL,12/06/2023,W,12,31,8,24,33.3,6,9,66.7,9,12,75.0,5,10,15,7,4,3,2,9,-2
DET-MEM-12/06/2023,DET,DET vs. MEM,12/06/2023,L,12,29,12,24,50.0,3,9,33.3,2,2,100.0,2,7,9,10,2,3,0,3,-2,MEM,MEM @ DET,12/06/2023,W,12,31,14,23,60.9,2,5,40.0,1,1,100.0,2,8,10,7,4,1,1,2,2
LAL-PHX-12/05/2023,LAL,LAL vs. PHX,12/05/2023,W,12,33,12,22,54.5,2,5,40.0,7,8,87.5,2,3,5,11,2,3,1,5,10,PHX,PHX @ LAL,12/05/2023,L,12,23,9,17,52.9,2,4,50.0,3,3,100.0,2,8,10,7,10,2,1,5,-10
MIL-NYK-12/05/2023,MIL,MIL vs. NYK,12/05/2023,W,12,37,15,25,60.0,6,9,66.7,1,1,100.0,4,6,10,10,4,2,1,5,2,NYK,NYK @ MIL,12/05/2023,L,12,35,15,26,57.7,0,3,0.0,5,5,100.0,4,6,10,9,2,2,1,3,-2
IND-BOS-12/04/2023,IND,IND vs. BOS,12/04/2023,W,12,22,8,25,32.0,3,10,30.0,3,3,100.0,1,9,10,5,1,2,1,2,-2,BOS,BOS @ IND,12/04/2023,L,12,24,10,25,40.0,3,10,30.0,1,2,50.0,4,16,20,5,5,1,1,4,2
SAC-NOP-12/04/2023,SAC,SAC vs. NOP,12/04/2023,L,12,36,13,20,65.0,7,11,63.6,3,4,75.0,1,8,9,11,7,3,1,7,1,NOP,NOP @ SAC,12/04/2023,W,12,35,12,23,52.2,4,9,44.4,7,9,77.8,4,4,8,8,4,6,1,3,-1
BKN-ORL-12/02/2023,BKN,BKN vs. ORL,12/02/2023,W,12,43,14,22,63.6,6,8,75.0,9,10,90.0,1,14,15,11,3,1,4,6,21,ORL,ORL @ BKN,12/02/2023,L,12,22,7,25,28.0,2,5,40.0,6,7,85.7,2,6,8,4,2,1,2,5,-21
LAC-GSW-12/02/2023,LAC,LAC vs. GSW,12/02/2023,W,12,22,8,23,34.8,3,12,25.0,3,3,100.0,0,7,7,6,1,3,3,2,-11,GSW,GSW @ LAC,12/02/2023,L,12,33,12,22,54.5,7,12,58.3,2,2,100.0,2,13,15,9,4,1,2,2,11
CHA-MIN-12/02/2023,CHA,CHA vs. MIN,12/02/2023,L,12,23,10,26,38.5,2,4,50.0,1,2,50.0,4,5,9,6,1,3,1,1,-7,MIN,MIN @ CHA,12/02/2023,W,12,30,13,20,65.0,4,7,57.1,0,0,0.0,0,10,10,9,4,0,1,2,7
DAL-OKC-12/02/2023,DAL,DAL vs. OKC,12/02/2023,L,12,27,7,21,33.3,4,13,30.8,9,12,75.0,5,11,16,4,5,1,3,7,-6,OKC,OKC @ DAL,12/02/2023,W,12,33,12,29,41.4,6,12,50.0,3,4,75.0,3,9,12,9,1,2,1,7,6
MIA-IND-12/02/2023,MIA,MIA vs. IND,12/02/2023,L,12,31,12,25,48.0,5,9,55.6,2,3,66.7,3,12,15,9,4,0,0,6,6,IND,IND @ MIA,12/02/2023,W,12,25,9,24,37.5,1,10,10.0,6,8,75.0,0,10,10,6,2,2,2,4,-6
MIL-ATL-12/02/2023,MIL,MIL vs. ATL,12/02/2023,W,12,42,18,26,69.2,5,8,62.5,1,1,100.0,3,6,9,15,3,2,2,5,5,ATL,ATL @ MIL,12/02/2023,L,12,37,14,24,58.3,3,6,50.0,6,7,85.7,3,5,8,9,3,2,1,2,-5
SAC-DEN-12/02/2023,SAC,SAC vs. DEN,12/02/2023,W,12,25,9,24,37.5,5,10,50.0,2,2,100.0,1,12,13,7,4,1,1,6,-5,DEN,DEN @ SAC,12/02/2023,L,12,30,12,27,44.4,0,5,0.0,6,8,75.0,2,10,12,8,1,3,4,1,5
DET-CLE-12/02/2023,DET,DET vs. CLE,12/02/2023,L,12,30,11,18,61.1,2,8,25.0,6,6,100.0,0,12,12,10,5,2,0,4,5,CLE,CLE @ DET,12/02/2023,W,12,25,10,24,41.7,1,8,12.5,4,5,80.0,2,6,8,6,2,4,0,3,-5
LAL-HOU-12/02/2023,LAL,LAL vs. HOU,12/02/2023,W,12,25,9,23,39.1,3,9,33.3,4,5,80.0,1,7,8,6,1,1,1,2,-5,HOU,HOU @ LAL,12/02/2023,L,12,30,13,22,59.1,3,7,42.9,1,2,50.0,0,14,14,10,3,0,1,4,5
CHI-NOP-12/02/2023,CHI,CHI vs. NOP,12/02/2023,W,12,32,13,22,59.1,4,9,44.4,2,2,100.0,2,6,8,10,3,2,2,4,3,NOP,NOP @ CHI,12/02/2023,L,12,29,11,21,52.4,3,8,37.5,4,6,66.7,3,7,10,5,4,3,0,3,-3
UTA-POR-12/02/2023,UTA,UTA vs. POR,12/02/2023,W,12,21,7,18,38.9,1,6,16.7,6,8,75.0,3,11,14,4,5,3,3,2,-3,POR,POR @ UTA,12/02/2023,L,12,24,9,24,37.5,4,14,28.6,2,2,100.0,2,9,11,3,3,3,0,5,3
PHX-MEM-12/02/2023,PHX,PHX vs. MEM,12/02/2023,W,12,27,10,22,45.5,2,7,28.6,5,9,55.6,2,7,9,7,2,2,0,2,0,MEM,MEM @ PHX,12/02/2023,L,12,27,11,25,44.0,3,11,27.3,2,2,100.0,3,10,13,4,2,1,2,6,0
PHX-DEN-12/01/2023,PHX,PHX vs. DEN,12/01/2023,L,12,30,12,23,52.2,3,8,37.5,3,3,100.0,2,4,6,6,2,0,2,3,-11,DEN,DEN @ PHX,12/01/2023,W,12,41,19,24,79.2,3,5,60.0,0,1,0.0,1,8,9,13,2,2,1,4,11
BOS-PHI-12/01/2023,BOS,BOS vs. PHI,12/01/2023,W,12,44,14,20,70.0,8,11,72.7,8,11,72.7,3,9,12,9,7,3,2,5,8,PHI,PHI @ BOS,12/01/2023,L,12,36,13,24,54.2,4,8,50.0,6,7,85.7,3,4,7,4,5,7,1,6,-8
TOR-NYK-12/01/2023,TOR,TOR vs. NYK,12/01/2023,L,12,26,10,23,43.5,2,6,33.3,4,7,57.1,3,9,12,10,3,0,0,4,-8,NYK,NYK @ TOR,12/01/2023,W,12,34,14,28,50.0,4,9,44.4,2,2,100.0,3,8,11,8,0,2,1,5,8
DAL-MEM-12/01/2023,DAL,DAL vs. MEM,12/01/2023,L,12,20,8,24,33.3,2,11,18.2,2,3,66.7,5,9,14,7,5,2,0,2,-8,MEM,MEM @ DAL,12/01/2023,W,12,28,12,23,52.2,2,8,25.0,2,2,100.0,1,9,10,7,4,4,2,4,8
ORL-WAS-12/01/2023,ORL,ORL vs. WAS,12/01/2023,W,12,31,12,20,60.0,3,6,50.0,4,4,100.0,1,7,8,9,5,1,2,7,-5,WAS,WAS @ ORL,12/01/2023,L,12,36,12,21,57.1,5,7,71.4,7,9,77.8,0,7,7,8,2,2,1,5,5
NOP-SAS-12/01/2023,NOP,NOP vs. SAS,12/01/2023,W,12,32,11,21,52.4,2,9,22.2,8,8,100.0,2,5,7,6,1,2,1,4,1,SAS,SAS @ NOP,12/01/2023,L,12,31,11,21,52.4,5,10,50.0,4,4,100.0,1,8,9,6,5,1,1,4,-1
NYK-DET-11/30/2023,NYK,NYK vs. DET,11/30/2023,W,12,31,10,24,41.7,5,14,35.7,6,9,66.7,3,10,13,6,3,4,1,1,14,DET,DET @ NYK,11/30/2023,L,12,17,7,20,35.0,2,9,22.2,1,3,33.3,3,9,12,4,8,1,1,7,-14
SAS-ATL-11/30/2023,SAS,SAS vs. ATL,11/30/2023,L,12,35,14,22,63.6,6,10,60.0,1,1,100.0,2,11,13,9,7,1,3,6,9,ATL,ATL @ SAS,11/30/2023,W,12,26,9,27,33.3,2,7,28.6,6,8,75.0,4,5,9,4,2,5,1,4,-9
OKC-LAL-11/30/2023,OKC,OKC vs. LAL,11/30/2023,W,12,30,12,23,52.2,2,10,20.0,4,5,80.0,2,11,13,4,5,1,4,5,-7,LAL,LAL @ OKC,11/30/2023,L,12,37,13,27,48.1,4,7,57.1,7,7,100.0,3,8,11,8,1,5,1,5,7
GSW-LAC-11/30/2023,GSW,GSW vs. LAC,11/30/2023,W,12,31,10,23,43.5,6,11,54.5,5,5,100.0,3,11,14,7,2,0,0,2,7,LAC,LAC @ GSW,11/30/2023,L,12,24,10,23,43.5,2,9,22.2,2,3,66.7,1,9,10,6,1,2,1,2,-7
BKN-CHA-11/30/2023,BKN,BKN vs. CHA,11/30/2023,L,12,37,16,28,57.1,3,9,33.3,2,3,66.7,5,5,10,6,1,3,0,3,6,CHA,CHA @ BKN,11/30/2023,W,12,31,10,17,58.8,4,8,50.0,7,7,100.0,2,7,9,8,6,0,1,4,-6
MIA-IND-11/30/2023,MIA,MIA vs. IND,11/30/2023,W,12,33,12,20,60.0,2,7,28.6,7,7,100.0,1,3,4,5,2,0,0,6,-5,IND,IND @ MIA,11/30/2023,L,12,38,15,21,71.4,4,7,57.1,4,5,80.0,3,7,10,11,3,1,1,4,5
CLE-POR-11/30/2023,CLE,CLE vs. POR,11/30/2023,L,12,25,12,24,50.0,1,5,20.0,0,0,0.0,3,9,12,8,4,2,1,2,3,POR,POR @ CLE,11/30/2023,W,12,22,10,23,43.5,2,8,25.0,0,0,0.0,2,9,11,8,5,2,1,1,-3
MIN-UTA-11/30/2023,MIN,MIN vs. UTA,11/30/2023,W,12,20,9,22,40.9,2,8,25.0,0,0,0.0,1,8,9,9,4,2,2,6,-3,UTA,UTA @ MIN,11/30/2023,L,12,23,8,19,42.1,2,7,28.6,5,5,100.0,3,12,15,6,7,1,1,3,3
CHI-MIL-11/30/2023,CHI,CHI vs. MIL,11/30/2023,W,12,26,9,20,45.0,5,10,50.0,3,4,75.0,2,11,13,8,7,4,2,3,2,MIL,MIL @ CHI,11/30/2023,L,12,24,10,22,45.5,2,10,20.0,2,2,100.0,0,10,10,6,5,3,3,4,-2
DEN-HOU-11/29/2023,DEN,DEN vs. HOU,11/29/2023,W,12,41,17,26,65.4,7,10,70.0,0,2,0.0,4,5,9,13,1,2,1,1,15,HOU,HOU @ DEN,11/29/2023,L,12,26,11,21,52.4,4,9,44.4,0,0,0.0,2,3,5,8,5,1,0,3,-15
NOP-PHI-11/29/2023,NOP,NOP vs. PHI,11/29/2023,W,12,39,14,18,77.8,4,6,66.7,7,7,100.0,1,12,13,11,6,2,2,3,15,PHI,PHI @ NOP,11/29/2023,L,12,24,10,26,38.5,3,9,33.3,1,1,100.0,2,3,5,6,3,2,0,6,-15
DET-LAL-11/29/2023,DET,DET vs. LAL,11/29/2023,L,12,24,10,28,35.7,3,11,27.3,1,1,100.0,5,7,12,7,4,2,0,9,-14,LAL,LAL @ DET,11/29/2023,W,12,38,13,21,61.9,2,6,33.3,10,11,90.9,1,12,13,8,2,0,2,2,14
SAC-LAC-11/29/2023,SAC,SAC vs. LAC,11/29/2023,L,12,27,8,22,36.4,3,10,30.0,8,11,72.7,4,11,15,4,3,0,1,4,-8,LAC,LAC @ SAC,11/29/2023,W,12,35,12,27,44.4,8,12,66.7,3,3,100.0,3,9,12,5,0,3,2,6,8
TOR-PHX-11/29/2023,TOR,TOR vs. PHX,11/29/2023,W,12,27,11,23,47.8,3,10,30.0,2,2,100.0,3,10,13,8,2,3,0,2,7,PHX,PHX @ TOR,11/29/2023,L,12,20,7,22,31.8,2,7,28.6,4,4,100.0,3,8,11,4,3,1,0,1,-7
ORL-WAS-11/29/2023,ORL,ORL vs. WAS,11/29/2023,W,12,31,13,20,65.0,4,5,80.0,1,1,100.0,0,8,8,11,5,2,2,3,5,WAS,WAS @ ORL,11/29/2023,L,12,26,10,23,43.5,3,7,42.9,3,4,75.0,1,6,7,8,2,4,1,1,-5
MEM-UTA-11/29/2023,MEM,MEM vs. UTA,11/29/2023,W,12,24,10,22,45.5,4,14,28.6,0,2,0.0,2,9,11,8,3,4,3,3,-1,UTA,UTA @ MEM,11/29/2023,L,12,25,8,22,36.4,5,10,50.0,4,4,100.0,4,9,13,8,4,1,0,2,1
NYK-CHA-11/28/2023,NYK,NYK vs. CHA,11/28/2023,W,12,29,8,19,42.1,6,13,46.2,7,8,87.5,1,13,14,6,4,4,3,1,13,CHA,CHA @ NYK,11/28/2023,L,12,16,7,21,33.3,2,6,33.3,0,0,0.0,0,9,9,5,5,2,0,4,-13
BOS-CHI-11/28/2023,BOS,BOS vs. CHI,11/28/2023,W,12,31,11,21,52.4,8,16,50.0,1,1,100.0,3,13,16,9,3,0,3,3,11,CHI,CHI @ BOS,11/28/2023,L,12,20,8,26,30.8,4,11,36.4,0,0,0.0,4,7,11,7,0,3,0,2,-11
MIN-OKC-11/28/2023,MIN,MIN vs. OKC,11/28/2023,W,12,19,6,25,24.0,1,7,14.3,6,6,100.0,5,10,15,2,5,3,2,2,-10,OKC,OKC @ MIN,11/28/2023,L,12,29,12,22,54.5,3,8,37.5,2,2,100.0,0,10,10,7,3,1,2,5,10
MIA-MIL-11/28/2023,MIA,MIA vs. MIL,11/28/2023,L,12,22,9,27,33.3,2,8,25.0,2,3,66.7,1,11,12,7,2,0,3,3,-9,MIL,MIL @ MIA,11/28/2023,W,12,31,13,29,44.8,2,8,25.0,3,3,100.0,3,13,16,8,1,1,0,3,9
SAC-GSW-11/28/2023,SAC,SAC vs. GSW,11/28/2023,W,12,29,10,21,47.6,4,12,33.3,5,6,83.3,0,8,8,4,3,3,2,4,-8,GSW,GSW @ SAC,11/28/2023,L,12,37,12,25,48.0,6,14,42.9,7,7,100.0,5,12,17,6,4,3,2,5,8
DAL-HOU-11/28/2023,DAL,DAL vs. HOU,11/28/2023,W,12,29,10,25,40.0,6,13,46.2,3,6,50.0,2,8,10,8,1,2,2,3,7,HOU,HOU @ DAL,11/28/2023,L,12,22,10,22,45.5,1,6,16.7,1,1,100.0,3,8,11,10,4,0,2,7,-7
CLE-ATL-11/28/2023,CLE,CLE vs. ATL,11/28/2023,W,12,29,13,23,56.5,1,7,14.3,2,3,66.7,2,11,13,7,5,1,1,5,-4,ATL,ATL @ CLE,11/28/2023,L,12,33,12,26,46.2,4,10,40.0,5,6,83.3,3,8,11,5,2,3,1,4,4
BKN-TOR-11/28/2023,BKN,BKN vs. TOR,11/28/2023,W,12,22,10,25,40.0,1,7,14.3,1,3,33.3,3,13,16,8,1,1,2,4,1,TOR,TOR @ BKN,11/28/2023,L,12,21,9,26,34.6,1,9,11.1,2,4,50.0,5,12,17,6,1,1,0,3,-1
PHI-LAL-11/27/2023,PHI,PHI vs. LAL,11/27/2023,W,12,32,12,25,48.0,5,13,38.5,3,4,75.0,3,11,14,7,1,1,1,3,13,LAL,LAL @ PHI,11/27/2023,L,12,19,9,22,40.9,1,7,14.3,0,2,0.0,0,7,7,7,1,0,0,3,-13
UTA-NOP-11/27/2023,UTA,UTA vs. NOP,11/27/2023,W,12,32,11,23,47.8,6,16,37.5,4,5,80.0,2,10,12,7,2,3,0,4,8,NOP,NOP @ UTA,11/27/2023,L,12,24,9,22,40.9,3,9,33.3,3,4,75.0,3,8,11,6,3,1,0,4,-8
IND-POR-11/27/2023,IND,IND vs. POR,11/27/2023,L,12,34,11,21,52.4,4,9,44.4,8,8,100.0,2,9,11,7,2,0,1,3,4,POR,POR @ IND,11/27/2023,W,12,30,13,24,54.2,3,5,60.0,1,1,100.0,1,8,9,8,1,0,0,5,-4
DET-WAS-11/27/2023,DET,DET vs. WAS,11/27/2023,L,12,27,11,25,44.0,1,7,14.3,4,6,66.7,6,6,12,9,3,2,2,5,-4,WAS,WAS @ DET,11/27/2023,W,12,31,10,21,47.6,3,9,33.3,8,8,100.0,2,9,11,8,4,2,3,4,4
LAC-DEN-11/27/2023,LAC,LAC vs. DEN,11/27/2023,L,12,28,12,28,42.9,2,4,50.0,2,4,50.0,10,6,16,5,3,3,1,4,3,DEN,DEN @ LAC,11/27/2023,W,12,25,11,19,57.9,1,4,25.0,2,6,33.3,3,6,9,8,5,3,3,5,-3
BKN-CHI-11/26/2023,BKN,BKN vs. CHI,11/26/2023,W,12,19,7,22,31.8,5,14,35.7,0,0,0.0,1,7,8,4,3,1,1,4,-17,CHI,CHI @ BKN,11/26/2023,L,12,36,13,21,61.9,8,12,66.7,2,4,50.0,0,12,12,10,2,0,1,4,17
NYK-PHX-11/26/2023,NYK,NYK vs. PHX,11/26/2023,L,12,22,11,21,52.4,0,3,0.0,0,1,0.0,2,6,8,5,3,0,0,4,-12,PHX,PHX @ NYK,11/26/2023,W,12,34,13,27,48.1,4,10,40.0,4,7,57.1,8,9,17,9,1,3,2,3,12
ORL-CHA-11/26/2023,ORL,ORL vs. CHA,11/26/2023,W,12,25,11,22,50.0,1,6,16.7,2,2,100.0,1,6,7,9,4,3,1,5,-8,CHA,CHA @ ORL,11/26/2023,L,12,33,15,22,68.2,2,5,40.0,1,1,100.0,1,9,10,8,5,2,1,3,8
BOS-ATL-11/26/2023,BOS,BOS vs. ATL,11/26/2023,W,12,33,12,24,50.0,4,12,33.3,5,6,83.3,3,9,12,9,2,3,1,3,7,ATL,ATL @ BOS,11/26/2023,L,12,26,10,23,43.5,5,10,50.0,1,4,25.0,4,8,12,6,4,2,1,3,-7
MIL-POR-11/26/2023,MIL,MIL vs. POR,11/26/2023,W,12,26,10,23,43.5,3,10,30.0,3,4,75.0,2,7,9,7,4,3,2,3,-5,POR,POR @ MIL,11/26/2023,L,12,31,13,23,56.5,3,7,42.9,2,4,50.0,2,11,13,7,5,4,0,6,5
MEM-MIN-11/26/2023,MEM,MEM vs. MIN,11/26/2023,L,12,26,9,19,47.4,2,11,18.2,6,7,85.7,1,5,6,6,2,0,1,2,-5,MIN,MIN @ MEM,11/26/2023,W,12,31,13,21,61.9,4,7,57.1,1,3,33.3,1,8,9,6,3,0,2,5,5
DEN-SAS-11/26/2023,DEN,DEN vs. SAS,11/26/2023,W,12,39,13,19,68.4,5,7,71.4,8,10,80.0,2,4,6,12,5,4,1,5,4,SAS,SAS @ DEN,11/26/2023,L,12,35,11,22,50.0,7,11,63.6,6,6,100.0,3,5,8,9,6,3,2,7,-4
CLE-TOR-11/26/2023,CLE,CLE vs. TOR,11/26/2023,W,12,25,12,25,48.0,0,6,0.0,1,1,100.0,3,7,10,8,3,1,0,0,-3,TOR,TOR @ CLE,11/26/2023,L,12,28,13,24,54.2,2,7,28.6,0,0,0.0,4,7,11,8,3,3,2,2,3
LAC-DAL-11/25/2023,LAC,LAC vs. DAL,11/25/2023,W,12,29,12,23,52.2,2,6,33.3,3,6,50.0,3,14,17,8,3,1,3,2,11,DAL,DAL @ LAC,11/25/2023,L,12,18,7,25,28.0,2,10,20.0,2,3,66.7,2,6,8,4,1,2,2,5,-11
UTA-NOP-11/25/2023,UTA,UTA vs. NOP,11/25/2023,W,12,22,8,26,30.8,3,14,21.4,3,3,100.0,6,12,18,5,7,2,3,3,-7,NOP,NOP @ UTA,11/25/2023,L,12,29,10,28,35.7,4,11,36.4,5,6,83.3,6,10,16,8,4,6,1,4,7
CLE-LAL-11/25/2023,CLE,CLE vs. LAL,11/25/2023,L,12,40,15,27,55.6,3,7,42.9,7,7,100.0,4,9,13,8,5,6,0,5,5,LAL,LAL @ CLE,11/25/2023,W,12,35,13,23,56.5,3,7,42.9,6,8,75.0,2,7,9,9,6,4,2,4,-5
WAS-ATL-11/25/2023,WAS,WAS vs. ATL,11/25/2023,L,12,30,11,22,50.0,4,11,36.4,4,4,100.0,0,10,10,10,3,0,3,4,-4,ATL,ATL @ WAS,11/25/2023,W,12,34,13,25,52.0,3,10,30.0,5,5,100.0,2,10,12,9,1,3,1,3,4
BKN-MIA-11/25/2023,BKN,BKN vs. MIA,11/25/2023,W,12,26,8,20,40.0,4,8,50.0,6,6,100.0,2,9,11,5,3,2,4,3,4,MIA,MIA @ BKN,11/25/2023,L,12,22,7,19,36.8,4,9,44.4,4,5,80.0,2,10,12,6,6,1,1,4,-4
OKC-PHI-11/25/2023,OKC,OKC vs. PHI,11/25/2023,L,12,31,13,27,48.1,5,12,41.7,0,0,0.0,3,7,10,8,0,1,1,5,2,PHI,PHI @ OKC,11/25/2023,W,12,29,10,23,43.5,3,12,25.0,6,8,75.0,5,8,13,9,4,0,5,4,-2
TOR-CHI-11/24/2023,TOR,TOR vs. CHI,11/24/2023,W,12,36,16,23,69.6,4,11,36.4,0,1,0.0,3,10,13,14,4,2,1,5,14,CHI,CHI @ TOR,11/24/2023,L,12,22,8,18,44.4,2,7,28.6,4,6,66.7,0,5,5,4,3,2,0,3,-14
LAC-NOP-11/24/2023,LAC,LAC vs. NOP,11/24/2023,L,12,23,10,23,43.5,2,10,20.0,1,3,33.3,2,6,8,6,1,0,3,4,-13,NOP,NOP @ LAC,11/24/2023,W,12,36,14,24,58.3,4,7,57.1,4,5,80.0,3,12,15,11,0,1,0,3,13
ORL-BOS-11/24/2023,ORL,ORL vs. BOS,11/24/2023,W,12,19,8,21,38.1,3,7,42.9,0,0,0.0,4,9,13,4,8,0,0,8,-11,BOS,BOS @ ORL,11/24/2023,L,12,30,11,19,57.9,2,5,40.0,6,9,66.7,0,7,7,4,4,4,0,3,11
HOU-DEN-11/24/2023,HOU,HOU vs. DEN,11/24/2023,W,12,29,11,21,52.4,5,7,71.4,2,2,100.0,1,11,12,9,1,2,2,4,10,DEN,DEN @ HOU,11/24/2023,L,12,19,5,26,19.2,2,11,18.2,7,7,100.0,8,7,15,1,3,0,1,1,-10
MIN-SAC-11/24/2023,MIN,MIN vs. SAC,11/24/2023,L,12,31,11,18,61.1,1,3,33.3,8,9,88.9,0,5,5,8,3,1,1,3,-7,SAC,SAC @ MIN,11/24/2023,W,12,38,15,26,57.7,8,14,57.1,0,0,0.0,5,7,12,9,3,3,0,5,7
IND-DET-11/24/2023,IND,IND vs. DET,11/24/2023,W,12,33,10,22,45.5,3,8,37.5,10,11,90.9,1,8,9,4,2,1,2,4,7,DET,DET @ IND,11/24/2023,L,12,26,10,27,37.0,2,5,40.0,4,4,100.0,5,8,13,7,2,1,3,7,-7
GSW-SAS-11/24/2023,GSW,GSW vs. SAS,11/24/2023,W,12,32,13,24,54.2,4,10,40.0,2,3,66.7,1,8,9,11,4,0,0,4,-3,SAS,SAS @ GSW,11/24/2023,L,12,35,14,27,51.9,3,12,25.0,4,4,100.0,3,9,12,10,2,2,0,2,3
NYK-MIA-11/24/2023,NYK,NYK vs. MIA,11/24/2023,W,12,25,10,18,55.6,3,8,37.5,2,2,100.0,0,7,7,8,6,2,0,3,-3,MIA,MIA @ NYK,11/24/2023,L,12,28,10,18,55.6,3,8,37.5,5,6,83.3,0,6,6,6,3,3,0,4,3
MEM-PHX-11/24/2023,MEM,MEM vs. PHX,11/24/2023,L,12,27,11,22,50.0,3,7,42.9,2,4,50.0,3,10,13,7,3,2,1,6,-2,PHX,PHX @ MEM,11/24/2023,W,12,29,11,21,52.4,2,7,28.6,5,7,71.4,2,8,10,6,3,2,3,4,2
MIL-WAS-11/24/2023,MIL,MIL vs. WAS,11/24/2023,W,12,34,13,22,59.1,3,5,60.0,5,7,71.4,3,9,12,8,3,1,2,7,-1,WAS,WAS @ MIL,11/24/2023,L,12,35,12,24,50.0,5,10,50.0,6,8,75.0,3,6,9,6,1,0,2,5,1
MIN-PHI-11/22/2023,MIN,MIN vs. PHI,11/22/2023,W,12,37,15,25,60.0,2,5,40.0,5,6,83.3,2,9,11,9,2,6,1,4,17,PHI,PHI @ MIN,11/22/2023,L,12,20,8,22,36.4,1,8,12.5,3,5,60.0,6,5,11,2,7,1,2,7,-17
ATL-BKN-11/22/2023,ATL,ATL vs. BKN,11/22/2023,W,12,45,16,26,61.5,9,15,60.0,4,4,100.0,2,9,11,8,1,3,3,5,12,BKN,BKN @ ATL,11/22/2023,L,12,33,10,25,40.0,5,12,41.7,8,9,88.9,6,7,13,9,5,1,0,5,-12
BOS-MIL-11/22/2023,BOS,BOS vs. MIL,11/22/2023,W,12,29,11,22,50.0,6,12,50.0,1,2,50.0,0,13,13,6,3,1,3,2,12,MIL,MIL @ BOS,11/22/2023,L,12,17,7,26,26.9,2,9,22.2,1,2,50.0,2,10,12,6,3,2,0,1,-12
SAS-LAC-11/22/2023,SAS,SAS vs. LAC,11/22/2023,L,12,14,3,21,14.3,2,12,16.7,6,7,85.7,3,8,11,3,5,3,0,3,-12,LAC,LAC @ SAS,11/22/2023,W,12,26,11,20,55.0,3,5,60.0,1,2,50.0,1,14,15,9,6,3,1,4,12
OKC-CHI-11/22/2023,OKC,OKC vs. CHI,11/22/2023,W,12,26,11,25,44.0,2,8,25.0,2,2,100.0,6,12,18,6,1,0,3,5,12,CHI,CHI @ OKC,11/22/2023,L,12,14,4,23,17.4,2,11,18.2,4,4,100.0,5,7,12,3,1,1,1,1,-12
CLE-MIA-11/22/2023,CLE,CLE vs. MIA,11/22/2023,L,12,26,10,19,52.6,2,5,40.0,4,5,80.0,2,9,11,6,6,0,0,7,-11,MIA,MIA @ CLE,11/22/2023,W,12,37,11,20,55.0,6,11,54.5,9,10,90.0,1,7,8,8,1,4,2,7,11
POR-UTA-11/22/2023,POR,POR vs. UTA,11/22/2023,W,12,32,13,28,46.4,6,12,50.0,0,0,0.0,6,8,14,10,3,3,1,3,11,UTA,UTA @ POR,11/22/2023,L,12,21,8,17,47.1,2,7,28.6,3,3,100.0,0,8,8,6,7,2,1,1,-11
IND-TOR-11/22/2023,IND,IND vs. TOR,11/22/2023,L,12,35,13,23,56.5,6,11,54.5,3,4,75.0,1,5,6,7,3,4,1,5,8,TOR,TOR @ IND,11/22/2023,W,12,27,11,20,55.0,1,4,25.0,4,5,80.0,4,7,11,6,8,1,0,3,-8
